text,text_clean,token,stop,stemmed,sentiment
Dukung ganjar capres 2024     #MerawatJiwaNusantara https://t.co/LWuWBHcslY,dukung ganjar capres      merawatjiwanusantara httpstcolwuwbhcsly,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcolwuwbhcsly']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcolwuwbhcsly']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcolwuwbhcsly']",netral
"Prabowo Subianto Bikin Citra Pahlawan Perdamaian Untuk Modal Capres 2024

#prabowomemalukanjokowi https://t.co/uofQJByYrN","prabowo subianto bikin citra pahlawan perdamaian untuk modal capres 

prabowomemalukanjokowi httpstcouofqjbyyrn","['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'untuk', 'modal', 'capres', 'prabowomemalukanjokowi', 'httpstcouofqjbyyrn']","['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'modal', 'capres', 'prabowomemalukanjokowi', 'httpstcouofqjbyyrn']","['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'modal', 'capres', 'prabowomemalukanjokowi', 'httpstcouofqjbyyrn']",netral
Hashim Djojohadikusumo Beberkan Alasan Prabowo Subianto Pantas Jadi Capres 2024 - TIMES Indonesia #PrabowoUntukIndonesia #NeruskePakdhe https://t.co/4Bw6LoYiEP,hashim djojohadikusumo beberkan alasan prabowo subianto pantas jadi capres   times indonesia prabowountukindonesia neruskepakdhe httpstcobwloyiep,"['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowountukindonesia', 'neruskepakdhe', 'httpstcobwloyiep']","['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowountukindonesia', 'neruskepakdhe', 'httpstcobwloyiep']","['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowountukindonesia', 'neruskepakdhe', 'httpstcobwloyiep']",netral
"Elektabilitas tiga bakal Capres 2024 terkini diperoleh berdasarkan Hasil
#SemuadukungPrabowo
#Neruskepakhde","elektabilitas tiga bakal capres  terkini diperoleh berdasarkan hasil
semuadukungprabowo
neruskepakhde","['elektabilitas', 'tiga', 'bakal', 'capres', 'terkini', 'diperoleh', 'berdasarkan', 'hasil', 'semuadukungprabowo', 'neruskepakhde']","['elektabilitas', 'tiga', 'bakal', 'capres', 'terkini', 'diperoleh', 'berdasarkan', 'hasil', 'semuadukungprabowo', 'neruskepakhde']","['elektabilitas', 'tiga', 'bakal', 'capres', 'terkini', 'diperoleh', 'berdasarkan', 'hasil', 'semuadukungprabowo', 'neruskepakhde']",netral
"Pak Ganjar semoga bisa mengemban amanah rakyat capres 2024 yad ....

#MerawatJiwaNusantara #GanjarUntukSemua https://t.co/GcWxcCwkCc","pak ganjar semoga bisa mengemban amanah rakyat capres  yad 

merawatjiwanusantara ganjaruntuksemua httpstcogcwxccwkcc","['pak', 'ganjar', 'semoga', 'bisa', 'mengemban', 'amanah', 'rakyat', 'capres', 'yad', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcogcwxccwkcc']","['pak', 'ganjar', 'semoga', 'mengemban', 'amanah', 'rakyat', 'capres', 'yad', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcogcwxccwkcc']","['pak', 'ganjar', 'semoga', 'mengemban', 'amanah', 'rakyat', 'capres', 'yad', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcogcwxccwkcc']",netral
PPP menyambut baik Perindo yang memutuskan untuk bergabung koalisi yang dipimpin PDIP dan mendukung Ganjar Pranowo sebagai capres 2024. https://t.co/jtn6FGb54V,ppp menyambut baik perindo yang memutuskan untuk bergabung koalisi yang dipimpin pdip dan mendukung ganjar pranowo sebagai capres  httpstcojtnfgbv,"['ppp', 'menyambut', 'baik', 'perindo', 'yang', 'memutuskan', 'untuk', 'bergabung', 'koalisi', 'yang', 'dipimpin', 'pdip', 'dan', 'mendukung', 'ganjar', 'pranowo', 'sebagai', 'capres', 'httpstcojtnfgbv']","['ppp', 'menyambut', 'baik', 'perindo', 'memutuskan', 'bergabung', 'koalisi', 'dipimpin', 'pdip', 'mendukung', 'ganjar', 'pranowo', 'capres', 'httpstcojtnfgbv']","['ppp', 'menyambut', 'baik', 'perindo', 'memutuskan', 'bergabung', 'koalisi', 'dipimpin', 'pdip', 'mendukung', 'ganjar', 'pranowo', 'capres', 'httpstcojtnfgbv']",netral
Hashim Djojohadikusumo Beberkan Alasan Prabowo Subianto Pantas Jadi Capres 2024 - TIMES Indonesia #Prabowo #BangkitBersama https://t.co/VIq8fBiQQw,hashim djojohadikusumo beberkan alasan prabowo subianto pantas jadi capres   times indonesia prabowo bangkitbersama httpstcoviqfbiqqw,"['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowo', 'bangkitbersama', 'httpstcoviqfbiqqw']","['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowo', 'bangkitbersama', 'httpstcoviqfbiqqw']","['hashim', 'djojohadikusumo', 'beberkan', 'alasan', 'prabowo', 'subianto', 'pantas', 'jadi', 'capres', 'times', 'indonesia', 'prabowo', 'bangkitbersama', 'httpstcoviqfbiqqw']",netral
"@AchsanulQosasi Sejujurnya  capres 2024 ada yang memiliki kapasitas itu,tapi entahlah jalan sangat terjal",achsanulqosasi sejujurnya  capres  ada yang memiliki kapasitas itutapi entahlah jalan sangat terjal,"['achsanulqosasi', 'sejujurnya', 'capres', 'ada', 'yang', 'memiliki', 'kapasitas', 'itutapi', 'entahlah', 'jalan', 'sangat', 'terjal']","['achsanulqosasi', 'sejujurnya', 'capres', 'memiliki', 'kapasitas', 'itutapi', 'entahlah', 'jalan', 'sangat', 'terjal']","['achsanulqosasi', 'sejujurnya', 'capres', 'memiliki', 'kapasitas', 'itutapi', 'entahlah', 'jalan', 'sangat', 'terjal']",netral
"Simak! Survei Terbaru Capres 2024: Prabowo Vs Ganjar Vs Anies

#SemuaDukungPrabowo
#NeruskePakdhe https://t.co/C43UQYompB","simak survei terbaru capres  prabowo vs ganjar vs anies

semuadukungprabowo
neruskepakdhe httpstcocuqyompb","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcocuqyompb']","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcocuqyompb']","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcocuqyompb']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara https://t.co/T8C8Z5cjGD,dukung ganjar capres      merawatjiwanusantara httpstcotczcjgd,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcotczcjgd']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcotczcjgd']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'httpstcotczcjgd']",netral
"PDI Perjuangan (PDIP) siap berkolaborasi dengan partai politik lain untuk mendukung Ganjar Pranowo sebagai Capres 2024 🤝🏼 Dengan segala kerendahan hati, PDIP mengajak Partai Demokrat bergabung untuk mengusung Ganjar Pranowo di Pilpres 2024 🙏🏼 Elekt",pdi perjuangan pdip siap berkolaborasi dengan partai politik lain untuk mendukung ganjar pranowo sebagai capres  🤝🏼 dengan segala kerendahan hati pdip mengajak partai demokrat bergabung untuk mengusung ganjar pranowo di pilpres  🙏🏼 elekt,"['pdi', 'perjuangan', 'pdip', 'siap', 'berkolaborasi', 'dengan', 'partai', 'politik', 'lain', 'untuk', 'mendukung', 'ganjar', 'pranowo', 'sebagai', 'capres', '🤝🏼', 'dengan', 'segala', 'kerendahan', 'hati', 'pdip', 'mengajak', 'partai', 'demokrat', 'bergabung', 'untuk', 'mengusung', 'ganjar', 'pranowo', 'di', 'pilpres', '🙏🏼', 'elekt']","['pdi', 'perjuangan', 'pdip', 'siap', 'berkolaborasi', 'partai', 'politik', 'mendukung', 'ganjar', 'pranowo', 'capres', '🤝🏼', 'segala', 'kerendahan', 'hati', 'pdip', 'mengajak', 'partai', 'demokrat', 'bergabung', 'mengusung', 'ganjar', 'pranowo', 'pilpres', '🙏🏼', 'elekt']","['pdi', 'perjuangan', 'pdip', 'siap', 'berkolaborasi', 'partai', 'politik', 'mendukung', 'ganjar', 'pranowo', 'capres', '🤝🏼', 'segala', 'kerendahan', 'hati', 'pdip', 'mengajak', 'partai', 'demokrat', 'bergabung', 'mengusung', 'ganjar', 'pranowo', 'pilpres', '🙏🏼', 'elekt']",netral
"Simak! Survei Terbaru Capres 2024: Prabowo Vs Ganjar Vs Anies

#SemuaDukungPrabowo
#NeruskePakdhe https://t.co/7AmSksVWCL","simak survei terbaru capres  prabowo vs ganjar vs anies

semuadukungprabowo
neruskepakdhe httpstcoamsksvwcl","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcoamsksvwcl']","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcoamsksvwcl']","['simak', 'survei', 'terbaru', 'capres', 'prabowo', 'vs', 'ganjar', 'vs', 'anies', 'semuadukungprabowo', 'neruskepakdhe', 'httpstcoamsksvwcl']",netral
"Dinamisasi Pembentukan Koalisi  masih cair menjelang Bulan Oktober saat Pendaftaran Capres 2024, yg menjadi pertimbangan adalah Elektoral kemenangan Capres dan elektoral Parpol spy tembus 4%. https://t.co/E3OWcKkuFQ",dinamisasi pembentukan koalisi  masih cair menjelang bulan oktober saat pendaftaran capres  yg menjadi pertimbangan adalah elektoral kemenangan capres dan elektoral parpol spy tembus  httpstcoeowckkufq,"['dinamisasi', 'pembentukan', 'koalisi', 'masih', 'cair', 'menjelang', 'bulan', 'oktober', 'saat', 'pendaftaran', 'capres', 'yg', 'menjadi', 'pertimbangan', 'adalah', 'elektoral', 'kemenangan', 'capres', 'dan', 'elektoral', 'parpol', 'spy', 'tembus', 'httpstcoeowckkufq']","['dinamisasi', 'pembentukan', 'koalisi', 'cair', 'menjelang', 'bulan', 'oktober', 'pendaftaran', 'capres', 'yg', 'menjadi', 'pertimbangan', 'elektoral', 'kemenangan', 'capres', 'elektoral', 'parpol', 'spy', 'tembus', 'httpstcoeowckkufq']","['dinamisasi', 'pembentukan', 'koalisi', 'cair', 'menjelang', 'bulan', 'oktober', 'pendaftaran', 'capres', 'yg', 'menjadi', 'pertimbangan', 'elektoral', 'kemenangan', 'capres', 'elektoral', 'parpol', 'spy', 'tembus', 'httpstcoeowckkufq']",netral
pada intinya mau sekenceng apapun kampanye capres 2024 nanti klo rakyat biasa kek aink liatnya ya dari debat sih since ive grew up too,pada intinya mau sekenceng apapun kampanye capres  nanti klo rakyat biasa kek aink liatnya ya dari debat sih since ive grew up too,"['pada', 'intinya', 'mau', 'sekenceng', 'apapun', 'kampanye', 'capres', 'nanti', 'klo', 'rakyat', 'biasa', 'kek', 'aink', 'liatnya', 'ya', 'dari', 'debat', 'sih', 'since', 'ive', 'grew', 'up', 'too']","['intinya', 'mau', 'sekenceng', 'apapun', 'kampanye', 'capres', 'klo', 'rakyat', 'biasa', 'kek', 'aink', 'liatnya', 'debat', 'sih', 'since', 'ive', 'grew', 'up', 'too']","['intinya', 'mau', 'sekenceng', 'apapun', 'kampanye', 'capres', 'klo', 'rakyat', 'biasa', 'kek', 'aink', 'liatnya', 'debat', 'sih', 'since', 'ive', 'grew', 'up', 'too']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/jF2yG9cCs9,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcojfygccs,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcojfygccs']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcojfygccs']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcojfygccs']",netral
"Pendukung Anies tidak yakin bahwa Anies jadi diusung sebagai Capres 2024. Indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

#AniesGagal #TenggelamkanAnies #AniesSuram #NasdemOut #BapakPolitikIdentitas #Pilpres2024 #Pemilu2024 https://t.co/CjGfvnhc8J","pendukung anies tidak yakin bahwa anies jadi diusung sebagai capres  indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

aniesgagal tenggelamkananies aniessuram nasdemout bapakpolitikidentitas pilpres pemilu httpstcocjgfvnhcj","['pendukung', 'anies', 'tidak', 'yakin', 'bahwa', 'anies', 'jadi', 'diusung', 'sebagai', 'capres', 'indikatornya', 'adalah', 'elektabilitas', 'yang', 'rendah', 'dan', 'tidak', 'solidnya', 'koalisi', 'perubahan', 'yang', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcocjgfvnhcj']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcocjgfvnhcj']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcocjgfvnhcj']",netral
"Pendukung Anies tidak yakin bahwa Anies jadi diusung sebagai Capres 2024. Indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

#AniesGagal #TenggelamkanAnies #AniesSuram #NasdemOut #BapakPolitikIdentitas #Pilpres2024 #Pemilu2024 https://t.co/R3vZXnV82P","pendukung anies tidak yakin bahwa anies jadi diusung sebagai capres  indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

aniesgagal tenggelamkananies aniessuram nasdemout bapakpolitikidentitas pilpres pemilu httpstcorvzxnvp","['pendukung', 'anies', 'tidak', 'yakin', 'bahwa', 'anies', 'jadi', 'diusung', 'sebagai', 'capres', 'indikatornya', 'adalah', 'elektabilitas', 'yang', 'rendah', 'dan', 'tidak', 'solidnya', 'koalisi', 'perubahan', 'yang', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcorvzxnvp']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcorvzxnvp']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcorvzxnvp']",netral
"Pendukung Anies tidak yakin bahwa Anies jadi diusung sebagai Capres 2024. Indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

#AniesGagal #TenggelamkanAnies #AniesSuram #NasdemOut #BapakPolitikIdentitas #Pilpres2024 #Pemilu2024 https://t.co/KrobtkoIs9","pendukung anies tidak yakin bahwa anies jadi diusung sebagai capres  indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

aniesgagal tenggelamkananies aniessuram nasdemout bapakpolitikidentitas pilpres pemilu httpstcokrobtkois","['pendukung', 'anies', 'tidak', 'yakin', 'bahwa', 'anies', 'jadi', 'diusung', 'sebagai', 'capres', 'indikatornya', 'adalah', 'elektabilitas', 'yang', 'rendah', 'dan', 'tidak', 'solidnya', 'koalisi', 'perubahan', 'yang', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcokrobtkois']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcokrobtkois']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcokrobtkois']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/ehBmfefNGG,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcoehbmfefngg,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoehbmfefngg']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoehbmfefngg']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoehbmfefngg']",netral
"Ganjar Pranowo siap maju sebgai capres 2024, ayo dkung ganjar      #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/ll4hR44PMi",ganjar pranowo siap maju sebgai capres  ayo dkung ganjar      merawatjiwanusantara ganjaruntuksemua httpstcollhrpmi,"['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcollhrpmi']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcollhrpmi']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcollhrpmi']",netral
"Pendukung Anies tidak yakin bahwa Anies jadi diusung sebagai Capres 2024. Indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

#AniesGagal #TenggelamkanAnies #AniesSuram #NasdemOut #BapakPolitikIdentitas #Pilpres2024 #Pemilu2024 https://t.co/OLGpNZCwJA","pendukung anies tidak yakin bahwa anies jadi diusung sebagai capres  indikatornya adalah elektabilitas yang rendah dan tidak solidnya koalisi perubahan yang mengusungnya

aniesgagal tenggelamkananies aniessuram nasdemout bapakpolitikidentitas pilpres pemilu httpstcoolgpnzcwja","['pendukung', 'anies', 'tidak', 'yakin', 'bahwa', 'anies', 'jadi', 'diusung', 'sebagai', 'capres', 'indikatornya', 'adalah', 'elektabilitas', 'yang', 'rendah', 'dan', 'tidak', 'solidnya', 'koalisi', 'perubahan', 'yang', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcoolgpnzcwja']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcoolgpnzcwja']","['pendukung', 'anies', 'yakin', 'anies', 'jadi', 'diusung', 'capres', 'indikatornya', 'elektabilitas', 'rendah', 'solidnya', 'koalisi', 'perubahan', 'mengusungnya', 'aniesgagal', 'tenggelamkananies', 'aniessuram', 'nasdemout', 'bapakpolitikidentitas', 'pilpres', 'pemilu', 'httpstcoolgpnzcwja']",netral
"Profil 5 Partai yang Dukung @ganjarpranowo jadi Capres 2024: PSI, Hanura hingga Perindo
 
https://t.co/yWfaDlI7n9 via @tribunnews","profil  partai yang dukung ganjarpranowo jadi capres  psi hanura hingga perindo
 
httpstcoywfadlin via tribunnews","['profil', 'partai', 'yang', 'dukung', 'ganjarpranowo', 'jadi', 'capres', 'psi', 'hanura', 'hingga', 'perindo', 'httpstcoywfadlin', 'via', 'tribunnews']","['profil', 'partai', 'dukung', 'ganjarpranowo', 'jadi', 'capres', 'psi', 'hanura', 'hingga', 'perindo', 'httpstcoywfadlin', 'via', 'tribunnews']","['profil', 'partai', 'dukung', 'ganjarpranowo', 'jadi', 'capres', 'psi', 'hanura', 'hingga', 'perindo', 'httpstcoywfadlin', 'via', 'tribunnews']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/ujQxEF23J5,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcoujqxefj,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoujqxefj']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoujqxefj']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoujqxefj']",netral
"Prabowo Subianto bikin citra pahlawan perdamaian untuk modal Capres 2024, malah justru membahayakan negara https://t.co/HtFQnniM6r",prabowo subianto bikin citra pahlawan perdamaian untuk modal capres  malah justru membahayakan negara httpstcohtfqnnimr,"['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'untuk', 'modal', 'capres', 'malah', 'justru', 'membahayakan', 'negara', 'httpstcohtfqnnimr']","['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'modal', 'capres', 'malah', 'justru', 'membahayakan', 'negara', 'httpstcohtfqnnimr']","['prabowo', 'subianto', 'bikin', 'citra', 'pahlawan', 'perdamaian', 'modal', 'capres', 'malah', 'justru', 'membahayakan', 'negara', 'httpstcohtfqnnimr']",netral
"Ganjar Pranowo siap maju sebgai capres 2024, ayo dkung ganjar      #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/ToG8xIzibe",ganjar pranowo siap maju sebgai capres  ayo dkung ganjar      merawatjiwanusantara ganjaruntuksemua httpstcotogxizibe,"['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcotogxizibe']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcotogxizibe']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcotogxizibe']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/dLvmoSHnY3,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcodlvmoshny,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcodlvmoshny']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcodlvmoshny']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcodlvmoshny']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/VbFoKA5zWx,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcovbfokazwx,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcovbfokazwx']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcovbfokazwx']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcovbfokazwx']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/27Ct2Evqpg,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcoctevqpg,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoctevqpg']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoctevqpg']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoctevqpg']",netral
"sehat selalu pa ganjar pranowo rakyat selalu bersama Pa ganjar Untuk capres 2024 mendatang
#MerawatJiwaNusantara #GanjarUntukSemua","sehat selalu pa ganjar pranowo rakyat selalu bersama pa ganjar untuk capres  mendatang
merawatjiwanusantara ganjaruntuksemua","['sehat', 'selalu', 'pa', 'ganjar', 'pranowo', 'rakyat', 'selalu', 'bersama', 'pa', 'ganjar', 'untuk', 'capres', 'mendatang', 'merawatjiwanusantara', 'ganjaruntuksemua']","['sehat', 'selalu', 'pa', 'ganjar', 'pranowo', 'rakyat', 'selalu', 'bersama', 'pa', 'ganjar', 'capres', 'mendatang', 'merawatjiwanusantara', 'ganjaruntuksemua']","['sehat', 'selalu', 'pa', 'ganjar', 'pranowo', 'rakyat', 'selalu', 'bersama', 'pa', 'ganjar', 'capres', 'mendatang', 'merawatjiwanusantara', 'ganjaruntuksemua']",netral
@cawlre knalin yh ak miti capres 2024,cawlre knalin yh ak miti capres,"['cawlre', 'knalin', 'yh', 'ak', 'miti', 'capres']","['cawlre', 'knalin', 'yh', 'ak', 'miti', 'capres']","['cawlre', 'knalin', 'yh', 'ak', 'miti', 'capres']",netral
Dukung ganjar capres 2024     #MerawatJiwaNusantara #GanjarUntukSemua https://t.co/o8b2i8UrZt,dukung ganjar capres      merawatjiwanusantara ganjaruntuksemua httpstcoobiurzt,"['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoobiurzt']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoobiurzt']","['dukung', 'ganjar', 'capres', 'merawatjiwanusantara', 'ganjaruntuksemua', 'httpstcoobiurzt']",netral
